N,P,K,temperature,humidity,ph,rainfall,label
108.07173663160465,131.0037475134942,22.545862117004315,19.50518013759024,41.50249575686487,8.421213057762143,253.9652300656149,maize
106.37828223216174,134.27996733648055,27.29949549350676,22.25370902478594,45.141886511032126,7.594867985469337,268.9369788834205,maize
100.09858398871168,125.59014347834176,24.70364713469929,23.01720451272304,40.782114989689596,7.80634943885114,253.00929653095898,maize
100.16857443489192,136.2578803759253,24.666545884511944,21.96390702134712,41.088157848452404,8.197701551807969,257.88693496448917,maize
102.75616537425536,131.14110305979156,20.912217995946033,20.038184429679102,46.021812230610195,8.40386430268561,272.18153792005245,maize
100.58852906733148,118.72576864647709,26.87753781216484,23.266264212892573,45.498745499959924,7.585769533039247,241.57716395480068,maize
104.30687983824589,150.7536139628642,25.817107732449934,22.5819269656958,46.8981959306021,7.232810994596059,289.028865065802,maize
91.71934287245435,128.08140090995207,25.166234324348782,22.10234628846345,46.554537180890776,7.865546329930526,255.34461373553722,maize
91.39366438527256,130.19958167257928,23.69737536519353,19.34333347908518,41.97084779341478,7.461066754634101,237.8280448364331,maize
91.04836802237568,116.99435953959589,25.02278259132575,21.504214108688107,50.89083678060665,6.996425405197429,256.6593084181135,maize
104.48096445971152,128.03385373567218,24.26647105153636,23.14295748296208,44.4986291415002,7.153858514021781,246.42728861454373,maize
101.05210626756194,132.09683730694547,22.71495306984498,19.74935818133949,46.87809813283207,7.953378959781325,257.2432772448222,maize
102.75502502324686,134.17195646241638,22.104002753522423,20.597368866352813,46.5521932614187,7.4228091992914536,233.23088184509535,maize
97.37486096726013,135.57480079960143,27.09920610767526,18.23126639353303,52.54283124851948,7.16726111546245,282.93306433656676,maize
106.39228792267572,137.37214427399613,24.974306608618452,19.52767271303792,47.128402062801904,7.35724224082818,227.06988004237095,maize
115.87025694592126,135.23240617288545,27.452178356138873,19.84227018750397,49.42018671094575,8.42041918217867,292.526700117717,maize
98.93089716062914,120.36198226205546,24.488772371056168,18.21617037530097,40.782458157332066,7.729532269070905,251.65359063637368,maize
98.07955913264225,128.87268761316696,27.619477710178625,22.624650449134105,45.29858218638906,8.244705456400244,255.052025065151,maize
38.307893833347,140.3113549511962,66.56884146115735,19.158090500257632,84.60966440629342,5.731275513961522,321.34480550730814,chickpea
41.2809955521558,132.4855663520876,73.33243883649496,20.16460231471986,95.78022373436775,5.3632127059407955,286.1736825586467,chickpea
41.58003472801074,133.62183672051393,68.64980185550688,18.452249615786357,88.96318550520813,4.821337626008157,279.00707917724134,chickpea
37.81315366313866,139.27603918079316,72.27011163325676,18.824028843883216,86.92668635017043,4.972837911522472,294.05636180730664,chickpea
44.22563992908,145.5081321167475,68.88176357374988,22.386131208459425,83.08392963416686,5.745383079782354,270.36881166765323,chickpea
33.42583100553641,160.453051960636,77.01828306584423,19.303364957753143,92.31272880011407,5.203340004356903,283.17651793201105,chickpea
36.547850553183196,132.77461057879077,72.33225910501507,20.852322414697195,97.96164564577221,5.296402593965676,321.1216640763515,chickpea
38.395428670565266,140.58921840204596,62.26724340463343,19.030201079294404,98.67054963516935,4.972998935850234,290.41183494435046,chickpea
39.96957471472006,129.75903584087592,68.88670115868842,19.942477678029785,88.71372124262038,5.509524184635544,292.46646805859996,chickpea
38.72834412453033,130.90067878171408,71.54866464594326,20.453889033059937,97.02426600638894,6.110971725181132,295.68479407487854,chickpea
40.03466399599874,137.00615866786347,66.74034791016194,19.457955688798933,85.88413764920344,5.146146947696451,274.2371339070522,chickpea
41.908494134111535,135.1210449942231,69.52328764987895,19.0732396039698,100.0,5.431524911461408,311.65904814167027,chickpea
42.0364435163134,150.8082557122191,69.30783622389632,21.462809391264056,100.0,4.884211699767259,301.31398926123074,chickpea
44.20537745657673,141.93310709232966,73.58707756266195,22.15726318543428,87.71069033859095,5.403195055749766,266.45455726440383,chickpea
38.45436524546147,133.18934495087288,69.73934541671117,20.76229163925489,93.9249127615923,4.812299871849173,315.67650795376795,chickpea
42.96713064845137,144.61128942160187,68.80952909952123,20.464641218365287,94.46299325186699,5.404469076189395,252.38669956031998,chickpea
41.9459210018355,163.25588955248224,62.3644537640198,21.836309457292906,93.46141457388715,5.234993724149706,305.21061455646793,chickpea
37.19702051505792,139.82308437282003,76.69716720300494,20.32785287499295,89.03230848011304,5.308492666567402,273.7370771572042,chickpea
43.943544437604274,130.6951443281196,74.14311653254305,18.9887780006645,95.15609768192053,5.237086092704787,236.61254318291674,chickpea
40.103475926547944,129.32516795677537,68.42854227640355,22.530023104690375,85.08817133077123,4.926460428993939,306.45800994728233,chickpea
40.405181489949534,151.59812500456493,71.76087500382941,19.457471848240797,91.01225435210112,5.670986820326065,297.7885922247167,chickpea
40.12045723011063,138.8516737693211,69.86838471612094,19.843171028373778,100.0,5.273518160453453,261.8122451554165,chickpea
38.937781070874486,144.63834318242243,73.14107310482154,20.403288917047774,87.61768609891571,5.278954523580226,252.39303030142534,chickpea
36.8965020635636,145.2578106884498,68.2766252677817,21.05330708011183,98.25419437753315,5.482421131640447,281.80814337910374,chickpea
45.38494500909229,144.1373097568032,68.81826761572869,21.506683540752825,93.68537167204306,4.992866053606577,282.7170964666067,chickpea
39.709961387279,121.64393776362714,69.60855274695268,20.218023041811694,88.91509876133092,4.736335387863732,275.2924615921806,chickpea
40.020048544486464,139.30561824021243,65.42890210228165,21.380169657236895,84.53387703393017,5.198424598667406,304.1069293384623,chickpea
38.40499508340912,134.07445295307133,75.01450724341439,20.09004230286956,89.71225697291625,5.343086828705765,299.6615970290248,chickpea
34.66709159998877,131.3652532575656,65.98801140801442,19.20147022939088,86.57299840313904,4.998697348060455,286.6720505745491,chickpea
37.922684353845035,139.47829178886502,72.09357769657588,19.653794167115393,92.1200917768958,5.801730220915779,287.02394080329816,chickpea
38.54647906615911,137.88264735405846,66.39736730599591,20.919536402090266,96.22463832617697,5.006162608381778,277.83743973702946,chickpea
42.855843832640204,134.21163641464094,71.16774658736574,19.285774918319845,86.79779540804977,5.1056237975317496,318.20187044835245,chickpea
39.13364021398498,134.0332794960662,67.97933371888541,20.37291261728727,94.9825979225678,5.3311102078036345,316.20066840029784,chickpea
40.632886796702735,150.4574736938227,71.52491408100241,21.3250488517335,83.47053527939029,5.230994723972749,280.28599151309146,chickpea
39.5334422978282,120.55312714221571,74.07427883743604,20.09938010675254,88.98401120668876,5.190476635803651,277.5987357551648,chickpea
